-5.357405e-02 8.248469e-01 9.459608e-01 -4.658951e-02 1.220180e+00 3.907001e-02 9.326140e-01 1.343385e+00 -8.144033e-02 9.369117e-01 1.177095e+00 -3.862232e-02 -3.795470e-02 1.278163e+00 1.106492e+00 1.313347e-01 1.114357e+00 9.546080e-01 8.575346e-01 2.669202e-02 4.322721e-02 1.063059e+00 9.713449e-01 1.014229e-01 1.415258e-01
-1.323458e-01 1.108718e+00 8.471269e-01 -1.178955e-01 1.249129e+00 2.578004e-01 7.603509e-01 8.441450e-01 -1.175200e-01 1.153082e+00 9.206068e-01 1.601179e-01 -5.623439e-02 1.063655e+00 8.230951e-01 -1.668166e-01 9.823638e-01 1.041231e+00 9.932580e-01 -1.566867e-02 1.176777e-01 1.142737e+00 1.013309e+00 -8.066718e-02 2.060812e-01
-1.568909e-01 1.080015e+00 8.811612e-01 1.238081e-01 1.194961e+00 -6.663720e-02 8.752033e-01 1.036942e+00 7.984543e-02 1.085612e+00 1.489284e+00 1.348390e-02 -8.902582e-02 9.045634e-01 9.740044e-01 -9.328151e-03 8.302111e-01 1.316180e+00 1.023910e+00 -1.682836e-02 -7.798632e-02 9.801625e-01 1.002107e+00 1.354546e-01 5.389714e-02
1.010574e-01 7.765838e-01 9.413161e-01 4.578037e-02 1.159337e+00 1.679111e-01 9.377832e-01 8.460738e-01 -1.802211e-01 9.094591e-01 9.542426e-01 -3.255500e-03 -2.288286e-01 8.029593e-01 9.343158e-01 3.326523e-01 1.145246e+00 1.069870e+00 6.104213e-01 1.340637e-02 -2.385892e-02 9.365631e-01 1.095146e+00 3.917565e-02 1.263317e-02
5.055317e-01 1.115207e+00 9.624044e-01 1.196603e-02 7.927678e-01 -1.504855e-01 1.382004e+00 1.045925e+00 1.828000e-02 9.776426e-01 1.247583e+00 7.953563e-02 3.125776e-03 1.164140e+00 1.093270e+00 1.746813e-01 1.030552e+00 8.966581e-01 9.028878e-01 -2.154479e-02 2.933360e-02 1.014524e+00 1.038895e+00 -1.615428e-01 1.938523e-01
-1.556116e-01 1.300241e+00 1.074507e+00 -5.183723e-02 1.310474e+00 7.497117e-02 7.811747e-01 9.408854e-01 9.044735e-03 1.231085e+00 1.154956e+00 -2.884138e-02 -8.954543e-02 9.727736e-01 8.180957e-01 -8.616992e-02 1.096300e+00 1.252360e+00 1.084590e+00 6.752948e-02 3.836455e-01 9.530006e-01 1.026785e+00 -6.338588e-03 1.020114e-01
-1.152704e-01 1.078559e+00 1.301129e+00 1.562888e-01 8.873666e-01 1.014318e-01 8.576920e-01 9.670024e-01 1.192979e-01 9.090207e-01 1.042888e+00 3.731356e-03 1.525921e-01 9.872190e-01 1.069611e+00 -1.260235e-01 8.897722e-01 1.257431e+00 8.308121e-01 6.157031e-02 1.378440e-01 9.615618e-01 9.956143e-01 -5.180685e-02 1.982462e-01
-1.690027e-01 9.189550e-01 8.663974e-01 4.046180e-02 8.423872e-01 -2.446940e-02 1.171405e+00 1.039056e+00 1.651091e-01 1.172310e+00 7.749964e-01 -1.175290e-01 -1.473854e-01 9.379691e-01 9.051490e-01 3.258282e-01 1.215400e+00 9.592424e-01 1.256851e+00 -2.557740e-02 -1.447905e-01 1.045375e+00 1.034888e+00 1.631201e-01 -1.809399e-01
1.336440e-01 9.294980e-01 1.080200e+00 -1.161320e-02 1.098759e+00 1.460724e-01 9.696957e-01 7.046009e-01 2.506662e-01 9.050839e-01 8.316404e-01 7.170018e-02 -7.463144e-02 8.865542e-01 1.171495e+00 -3.660243e-02 9.620750e-01 1.201739e+00 1.088527e+00 2.579317e-02 -3.925385e-02 8.337416e-01 8.923654e-01 -4.247257e-02 -6.866371e-02
-1.382936e-01 1.134061e+00 8.510427e-01 -1.851087e-01 1.043154e+00 9.627484e-03 1.133921e+00 1.057765e+00 -1.317712e-01 9.818110e-01 7.916803e-01 -1.174172e-01 -7.474038e-03 1.200939e+00 1.028878e+00 -1.923454e-01 1.071150e+00 1.023544e+00 8.910217e-01 1.792190e-01 -1.495338e-01 1.119943e+00 1.238599e+00 -7.103678e-02 5.425592e-02
1.790378e-01 1.028729e+00 9.083058e-01 -7.315485e-02 1.046647e+00 -6.640823e-02 9.666027e-01 1.032301e+00 -2.862432e-01 7.215254e-01 1.022852e+00 1.931833e-01 2.488958e-01 1.077885e+00 8.740037e-01 -2.371164e-01 1.038770e+00 9.872655e-01 9.025951e-01 6.810463e-03 1.746695e-01 1.211941e+00 9.431969e-01 -2.021434e-01 -1.298902e-01
-1.892075e-01 9.629060e-01 8.251238e-01 -1.190679e-01 8.572721e-01 1.266697e-01 8.293564e-01 9.155065e-01 4.573829e-01 9.886191e-01 7.335886e-01 -7.599605e-02 8.798303e-02 8.648973e-01 9.106879e-01 9.827784e-02 1.133444e+00 1.046686e+00 8.282038e-01 -3.698164e-03 1.571376e-01 9.856660e-01 9.942727e-01 1.524125e-02 -2.039168e-01
2.531097e-01 1.065363e+00 1.149172e+00 -6.995178e-02 8.982855e-01 -7.983078e-02 9.982493e-01 9.969608e-01 3.961895e-02 1.053778e+00 9.702641e-01 9.772321e-02 1.603045e-01 9.831767e-01 1.093096e+00 -1.597902e-01 1.045530e+00 9.685118e-01 9.947982e-01 1.361625e-01 7.873606e-03 8.893204e-01 1.140269e+00 1.170663e-01 -9.850979e-02
-8.876902e-02 1.087157e+00 8.374016e-01 1.664552e-01 1.010486e+00 2.890043e-03 9.573016e-01 1.025099e+00 1.927986e-01 1.020401e+00 9.905973e-01 -2.255151e-01 7.403614e-02 1.151493e+00 1.207793e+00 -7.236721e-02 1.182129e+00 7.665903e-01 9.515492e-01 -1.708634e-01 -5.893364e-02 1.075499e+00 8.806370e-01 3.259728e-02 1.480948e-01
2.003021e-02 9.445775e-01 1.056200e+00 -5.974611e-02 9.505386e-01 3.836028e-02 9.098666e-01 1.065924e+00 -8.582349e-02 1.136760e+00 9.981111e-01 -4.564291e-02 -1.836883e-01 9.531613e-01 1.053634e+00 1.588389e-02 8.845070e-01 1.018739e+00 8.287811e-01 -8.851186e-02 1.125531e-01 1.095179e+00 9.264673e-01 9.775072e-02 1.134478e-01
3.051630e-02 1.352704e+00 9.640269e-01 6.197856e-02 8.936854e-01 -2.007615e-02 7.694054e-01 9.357664e-01 4.457384e-02 8.671411e-01 8.664812e-01 4.623709e-02 1.389722e-01 9.549974e-01 1.153673e+00 1.219360e-01 1.150913e+00 1.208586e+00 8.946583e-01 -2.393295e-02 1.121648e-01 1.111090e+00 1.231888e+00 1.134321e-01 -8.788123e-02
-1.181768e-01 1.075819e+00 9.323779e-01 1.709739e-01 1.149509e+00 3.442482e-01 8.256735e-01 1.108675e+00 -7.331355e-04 9.011808e-01 1.069232e+00 -5.578488e-02 9.540513e-03 1.099588e+00 1.013801e+00 4.808668e-01 1.050638e+00 9.858787e-01 1.025233e+00 4.445980e-02 -1.935488e-01 1.088507e+00 9.934547e-01 -1.973362e-02 -2.146082e-01
-2.349016e-01 1.140081e+00 8.791005e-01 7.812317e-02 1.036775e+00 8.255336e-02 7.434596e-01 1.011431e+00 8.196521e-02 9.014034e-01 1.107788e+00 4.571700e-02 1.701197e-02 9.828144e-01 9.501691e-01 2.060286e-01 1.114589e+00 8.572405e-01 1.277731e+00 -3.326921e-02 -3.670947e-02 1.016132e+00 9.299071e-01 1.330219e-01 2.197210e-01
9.128057e-02 8.311477e-01 1.047957e+00 1.232080e-01 9.626436e-01 4.191296e-02 1.190539e+00 1.041905e+00 1.930111e-01 7.373225e-01 6.966180e-01 -7.095892e-02 -5.632366e-02 9.691818e-01 8.689469e-01 -8.087020e-02 1.040606e+00 1.057795e+00 1.082806e+00 1.607379e-01 -1.217362e-01 1.136327e+00 1.244022e+00 -7.240942e-02 -2.729952e-01
1.810956e-02 1.126335e+00 7.582602e-01 2.243772e-01 1.150112e+00 -9.298931e-02 9.763679e-01 1.105822e+00 -2.814116e-01 1.124916e+00 8.696529e-01 -6.710291e-02 -5.902360e-02 9.840310e-01 9.374505e-01 -1.477000e-02 1.062425e+00 1.134689e+00 1.116378e+00 -4.621076e-03 -3.996887e-02 8.989536e-01 1.096765e+00 -4.722980e-02 2.663291e-01
1.021751e-02 1.104782e+00 9.970139e-01 -1.498385e-01 8.079175e-01 -3.829238e-01 1.048942e+00 1.015584e+00 -6.982252e-02 1.089831e+00 1.095795e+00 -2.206777e-01 1.385210e-01 9.452779e-01 8.779587e-01 6.446239e-02 8.119255e-01 1.008434e+00 1.097084e+00 -6.373317e-02 -4.362173e-02 7.938146e-01 1.026388e+00 1.183306e-01 -4.212965e-01
4.902757e-02 8.524051e-01 1.019289e+00 -1.401321e-01 7.872037e-01 -1.479799e-01 1.017751e+00 9.351521e-01 -7.005845e-02 1.011625e+00 1.175573e+00 -3.426824e-02 -8.530602e-03 9.530126e-01 9.071549e-01 -8.828740e-02 1.149936e+00 8.765146e-01 1.091381e+00 1.704473e-01 -2.344891e-01 1.039201e+00 1.047354e+00 1.286844e-01 -2.662868e-01
-2.653290e-02 8.782717e-01 8.635941e-01 3.557577e-02 1.049069e+00 2.154803e-01 8.723983e-01 8.975219e-01 8.025166e-03 9.672307e-01 1.118758e+00 1.437217e-01 5.612378e-02 8.739588e-01 1.099124e+00 -6.201043e-02 9.598722e-01 1.137109e+00 9.911210e-01 -9.419727e-02 5.264879e-01 1.048027e+00 9.582806e-01 -5.613138e-03 -5.761979e-02
1.992245e-01 1.100550e+00 1.183910e+00 3.141934e-02 8.027590e-01 -1.291395e-01 8.193435e-01 9.488476e-01 1.756043e-01 1.317973e+00 1.167203e+00 -3.752419e-02 4.014014e-03 1.010328e+00 9.492641e-01 1.585867e-01 9.483316e-01 9.160441e-01 1.132244e+00 -1.292524e-02 -2.426713e-03 1.147972e+00 1.072656e+00 -1.264655e-01 -2.358117e-01
-6.496663e-02 1.187403e+00 1.153505e+00 -1.299989e-02 1.002996e+00 4.262600e-02 9.953050e-01 1.039524e+00 6.504443e-02 7.086696e-01 1.039239e+00 -2.535039e-02 8.547258e-02 1.011468e+00 9.236859e-01 5.919950e-02 1.098816e+00 1.017274e+00 8.776665e-01 1.422792e-02 -1.750500e-01 7.570161e-01 9.891774e-01 1.259978e-01 4.814650e-02
-3.309833e-01 1.035204e+00 1.123941e+00 -3.488846e-02 1.183397e+00 -8.255977e-02 1.001993e+00 1.320293e+00 2.454003e-01 8.177043e-01 1.121202e+00 1.741085e-02 -1.343748e-01 7.954360e-01 8.083030e-01 -3.881709e-01 8.995154e-01 9.310745e-01 1.221707e+00 -4.120739e-02 -1.223720e-01 1.106317e+00 1.029204e+00 -7.987029e-02 2.636624e-01
1.084830e-01 9.736833e-01 7.183959e-01 -2.839712e-02 1.050289e+00 -3.266554e-02 1.080773e+00 1.075538e+00 1.871334e-01 1.010415e+00 9.346420e-01 4.630232e-02 4.817125e-02 9.412677e-01 1.079975e+00 -2.719508e-01 8.928665e-01 1.225515e+00 9.333388e-01 -1.167227e-01 8.118837e-02 9.382739e-01 9.522008e-01 -1.723911e-02 -2.419580e-01
7.217660e-04 7.924778e-01 1.237705e+00 3.850109e-02 9.520670e-01 3.133856e-01 1.023416e+00 8.407603e-01 -2.082089e-02 9.369926e-01 1.066415e+00 -8.787349e-02 3.371466e-02 1.083883e+00 1.064522e+00 -1.031854e-02 1.071489e+00 7.664842e-01 1.049016e+00 1.451696e-01 1.962908e-01 1.035734e+00 1.109275e+00 1.040899e-01 4.679036e-02
-1.769327e-01 8.023316e-01 1.130241e+00 7.350646e-02 9.243661e-01 1.451655e-01 7.651627e-01 9.248951e-01 2.945151e-02 1.017485e+00 1.238459e+00 3.745594e-02 -3.624445e-01 9.324880e-01 1.174013e+00 -6.024830e-02 1.015478e+00 9.411671e-01 1.198975e+00 1.193003e-01 -2.647120e-02 1.072580e+00 1.055879e+00 6.007120e-02 -1.651751e-01
7.604052e-02 1.086208e+00 1.077287e+00 -1.039543e-01 8.834004e-01 -1.220171e-02 1.048895e+00 9.582799e-01 -5.222098e-02 9.796975e-01 1.001722e+00 -1.959116e-01 -3.931640e-03 9.193543e-01 1.140864e+00 7.122678e-02 9.424624e-01 9.304849e-01 1.161118e+00 -8.586405e-02 4.822830e-03 8.021711e-01 9.935407e-01 -2.048756e-03 1.738480e-01
9.896112e-01 1.216604e+00 -7.619443e-02 1.162076e+00 1.098670e+00 9.237054e-01 1.343840e-01 1.578818e-01 -1.670166e-01 1.181247e+00 8.901249e-01 1.030505e+00 1.125612e+00 8.447963e-01 2.876661e-01 -9.862422e-02 1.003800e+00 1.067558e+00 1.241018e+00 2.724557e-01 -1.385188e-01 -6.452805e-02 9.890566e-01 1.893498e-01 9.064820e-01
1.008425e+00 1.210596e+00 -3.013981e-02 1.004197e+00 1.215420e+00 1.041949e+00 2.538801e-02 -1.184048e-01 -1.293263e-01 9.524157e-01 9.137912e-01 1.101208e+00 1.102993e+00 1.091395e+00 8.366849e-02 -3.104449e-02 1.109636e+00 8.926776e-01 1.151863e+00 1.644406e-01 -9.875982e-02 -2.825670e-01 1.285553e+00 -2.184857e-01 1.019961e+00
8.855859e-01 9.234266e-01 6.140768e-02 9.822464e-01 5.662675e-01 8.451664e-01 6.152028e-02 8.728322e-02 -1.410448e-01 1.129296e+00 9.397859e-01 9.943591e-01 1.213121e+00 1.219118e+00 -2.723489e-01 -1.011461e-01 1.028858e+00 1.141842e+00 1.116944e+00 -1.384223e-01 -1.493983e-01 1.865982e-01 1.103085e+00 2.579459e-01 9.654521e-01
8.994512e-01 9.284438e-01 -8.982639e-02 9.087535e-01 8.684078e-01 9.257890e-01 -1.505973e-01 -1.385528e-01 -6.107117e-02 1.118350e+00 8.961817e-01 1.026711e+00 1.224083e+00 1.065608e+00 1.270060e-01 1.217750e-01 1.033281e+00 1.293055e+00 1.033423e+00 -1.512871e-01 -2.834186e-01 -8.254504e-02 1.018802e+00 -1.559863e-01 9.373875e-01
1.131372e+00 9.888235e-01 -1.424776e-01 1.021108e+00 9.639561e-01 1.061703e+00 -5.176190e-02 -6.972541e-02 5.548716e-02 8.999865e-01 9.565817e-01 1.086022e+00 1.089791e+00 1.203772e+00 1.950753e-03 -4.924477e-02 9.381210e-01 1.276390e+00 8.925930e-01 -4.319473e-02 -7.985115e-02 1.960154e-02 1.151027e+00 2.003668e-03 9.939269e-01
1.078173e+00 1.155989e+00 -8.059106e-02 5.529761e-01 1.201225e+00 1.094746e+00 1.822788e-01 -1.320268e-01 1.741443e-02 7.660850e-01 8.837135e-01 1.036207e+00 9.281081e-01 9.610572e-01 2.463236e-01 -1.441040e-02 9.053549e-01 9.299875e-01 1.240293e+00 -1.331798e-01 -1.618295e-01 -6.230251e-02 8.889726e-01 1.446699e-01 7.618751e-01
1.146870e+00 8.137839e-01 -1.071664e-01 8.652373e-01 1.270569e+00 1.168603e+00 -8.857392e-02 1.472785e-01 1.679885e-01 9.146171e-01 9.365935e-01 9.393360e-01 1.129436e+00 9.382880e-01 1.200472e-01 3.940786e-02 8.730742e-01 7.823465e-01 1.030114e+00 4.164736e-01 -8.249188e-02 -1.281459e-01 9.467593e-01 3.762059e-02 1.042178e+00
9.667262e-01 1.049606e+00 1.988409e-01 1.166298e+00 1.117781e+00 1.153114e+00 1.365775e-01 -2.863137e-01 -9.729790e-02 1.074307e+00 9.950705e-01 1.094472e+00 1.077187e+00 1.071385e+00 -1.684957e-01 -3.733359e-02 1.067522e+00 1.068823e+00 1.198438e+00 1.402925e-01 -2.358724e-02 -1.742225e-01 1.139706e+00 5.798343e-02 9.460038e-01
1.124694e+00 1.093336e+00 -1.569848e-02 1.112463e+00 1.063901e+00 9.931837e-01 1.633472e-01 1.035245e-02 7.534146e-02 1.090732e+00 9.703210e-01 1.133478e+00 1.156439e+00 1.099093e+00 -2.166300e-01 -6.467805e-02 1.319455e+00 1.355477e+00 9.469195e-01 1.085543e-01 -2.185700e-01 3.801718e-02 1.208109e+00 -1.454443e-01 1.110452e+00
1.100807e+00 1.093462e+00 7.112332e-02 9.838772e-01 1.113693e+00 9.146151e-01 -6.571000e-03 1.081895e-01 2.286446e-01 1.039481e+00 9.108249e-01 8.917638e-01 9.795471e-01 9.295357e-01 3.321683e-01 1.429597e-02 9.277598e-01 1.124802e+00 8.917063e-01 6.518520e-03 8.604034e-02 -5.236126e-02 1.081559e+00 2.589183e-01 1.227300e+00
9.654070e-01 9.435192e-01 7.042903e-02 9.863411e-01 1.101153e+00 1.073564e+00 2.210075e-01 -6.526759e-02 -8.474493e-02 1.066407e+00 9.836109e-01 8.984724e-01 8.410996e-01 8.630795e-01 -7.772113e-02 1.449246e-01 1.079095e+00 1.282895e+00 8.009714e-01 -1.276655e-01 1.121000e-01 6.713289e-03 8.254290e-01 -8.761782e-02 1.064911e+00
1.077534e+00 9.374282e-01 -1.747049e-01 1.000813e+00 7.229309e-01 9.361136e-01 -1.762129e-02 -2.532942e-01 -1.472122e-01 9.742370e-01 8.435622e-01 1.114927e+00 9.633740e-01 8.080795e-01 -3.490044e-02 1.034976e-01 1.026595e+00 8.868737e-01 1.289251e+00 1.180998e-01 1.071961e-01 -5.945757e-02 1.026967e+00 4.137948e-02 1.024479e+00
1.037349e+00 1.258246e+00 3.688436e-03 9.975671e-01 1.182795e+00 1.106003e+00 -2.123691e-02 -2.243450e-01 1.644696e-01 9.524070e-01 9.200310e-01 1.059763e+00 8.933163e-01 1.313555e+00 -5.990404e-02 7.875571e-02 1.103481e+00 9.271455e-01 9.428500e-01 2.253344e-01 1.802328e-01 2.470683e-01 9.626187e-01 -4.120514e-01 9.050851e-01
9.228097e-01 1.121880e+00 3.799398e-02 1.348731e+00 7.676485e-01 1.075490e+00 -3.530188e-02 -1.763382e-01 4.235593e-03 1.134859e+00 1.224787e+00 1.016641e+00 8.234015e-01 9.186362e-01 1.192822e-01 3.980254e-01 1.190974e+00 1.210833e+00 9.731938e-01 -4.985481e-02 1.350030e-01 -2.670951e-02 7.025646e-01 -1.321623e-01 9.283887e-01
1.168917e+00 1.194679e+00 1.157098e-01 8.889707e-01 6.889802e-01 1.122716e+00 9.284230e-02 1.150556e-01 -1.537325e-01 1.034091e+00 9.985483e-01 8.403340e-01 1.082358e+00 1.025483e+00 -2.072640e-01 -1.383652e-01 9.928657e-01 7.498003e-01 1.185578e+00 -9.523991e-02 -2.785985e-01 1.631849e-01 1.116967e+00 6.551559e-02 1.271577e+00
1.077631e+00 9.313861e-01 4.925228e-02 1.031318e+00 1.078913e+00 9.593959e-01 -1.115375e-01 -2.849005e-01 1.172369e-01 9.426931e-01 1.110206e+00 1.164938e+00 1.014997e+00 9.289487e-01 8.257430e-02 -1.679094e-01 1.168953e+00 9.098169e-01 1.259707e+00 7.796509e-02 -4.653092e-02 -1.695741e-02 8.143465e-01 -1.048491e-01 1.124448e+00
1.164238e+00 1.054359e+00 1.970475e-01 8.974583e-01 1.072496e+00 1.037769e+00 1.908062e-01 1.733718e-02 1.105538e-01 9.110693e-01 8.887132e-01 9.460075e-01 1.045082e+00 1.082998e+00 1.095424e-02 3.338310e-02 9.642144e-01 9.986712e-01 8.112113e-01 8.269720e-02 -7.846414e-02 8.795233e-02 1.099365e+00 1.664564e-01 1.024091e+00
1.041721e+00 8.922793e-01 1.568450e-01 9.717290e-01 1.204407e+00 9.735566e-01 -1.150715e-02 -2.209994e-01 2.086908e-01 1.040244e+00 8.881294e-01 9.782520e-01 1.179661e+00 8.703329e-01 7.943659e-03 -5.874446e-03 9.083986e-01 1.002427e+00 1.092355e+00 -5.833046e-02 -8.252680e-02 1.945592e-02 1.003144e+00 -3.007517e-01 1.135344e+00
1.021099e+00 1.091830e+00 3.881507e-02 9.760547e-01 1.142257e+00 8.337366e-01 5.602421e-02 1.865977e-02 1.837986e-01 1.107685e+00 6.830083e-01 1.003463e+00 1.064934e+00 1.024331e+00 1.088206e-01 -1.882311e-01 1.216952e+00 1.303501e+00 9.141477e-01 -1.096548e-01 1.354604e-01 1.946585e-02 9.171297e-01 -5.117068e-03 1.053837e+00
9.105390e-01 1.013403e+00 -1.578508e-01 1.000907e+00 1.077664e+00 1.123156e+00 -8.686071e-02 2.496736e-01 2.368943e-02 1.127142e+00 1.090883e+00 9.934798e-01 1.063493e+00 1.155570e+00 1.228150e-01 6.163051e-02 1.114742e+00 1.108126e+00 1.071420e+00 5.999350e-02 -1.325713e-01 -1.523558e-02 1.048134e+00 -6.584693e-02 9.149195e-01
1.052432e+00 8.386156e-01 5.088061e-02 9.438748e-01 1.003847e+00 6.164409e-01 -6.989330e-02 -1.729427e-01 -4.294759e-02 8.982875e-01 1.178664e+00 8.594061e-01 8.752202e-01 1.055403e+00 -2.160782e-01 2.402204e-01 1.190730e+00 1.384500e+00 1.126505e+00 -1.991064e-01 -2.463616e-01 -6.003461e-02 1.259051e+00 -9.438562e-02 8.623727e-01
1.098180e+00 1.098581e+00 1.268337e-02 9.514319e-01 8.058679e-01 9.673270e-01 1.908496e-02 -3.240616e-02 1.643734e-02 1.134454e+00 7.999844e-01 1.199321e+00 1.117492e+00 8.795053e-01 2.482675e-01 -2.908162e-02 1.187158e+00 9.549884e-01 1.168784e+00 -5.104838e-01 -4.730788e-02 8.622115e-02 1.134381e+00 -3.577421e-02 9.764422e-01
1.258514e+00 9.467365e-01 4.198816e-02 7.476955e-01 9.235523e-01 1.188916e+00 2.473197e-01 -1.025828e-01 -1.074052e-01 1.120552e+00 9.885613e-01 9.708006e-01 1.133024e+00 7.027151e-01 4.683315e-02 1.858517e-02 1.245826e+00 9.640674e-01 1.195720e+00 1.282433e-01 -8.334001e-02 -5.250766e-02 7.547505e-01 -2.971340e-02 8.368275e-01
8.912655e-01 9.080753e-01 -3.350545e-02 1.134666e+00 9.920037e-01 8.972140e-01 -1.793064e-01 -1.668528e-01 1.235541e-02 1.102535e+00 1.241261e+00 9.436246e-01 9.698307e-01 1.067010e+00 -2.201716e-01 -5.066899e-02 8.156931e-01 8.870377e-01 1.082395e+00 1.913542e-01 4.226024e-01 2.776910e-02 1.048686e+00 -8.484310e-02 1.195594e+00
1.132367e+00 9.968349e-01 9.232182e-03 8.305588e-01 8.268594e-01 1.003877e+00 9.433216e-03 -5.578753e-02 -4.276348e-03 9.648904e-01 9.803740e-01 1.021022e+00 1.064031e+00 8.011965e-01 -1.269942e-01 4.802058e-02 8.741014e-01 1.140322e+00 9.331022e-01 -8.093090e-02 -1.493817e-01 1.040892e-01 1.168111e+00 1.004569e-01 1.046696e+00
1.008438e+00 9.668719e-01 -8.513626e-02 1.006205e+00 1.189691e+00 9.613811e-01 -1.771300e-02 -2.871891e-01 -4.676770e-02 9.307857e-01 9.637878e-01 1.290066e+00 9.522426e-01 1.088734e+00 -5.731788e-02 -5.363625e-02 1.162203e+00 9.717813e-01 1.179769e+00 -2.458437e-01 1.408271e-02 2.968704e-02 1.135213e+00 1.567121e-01 7.808016e-01
1.095052e+00 9.603719e-01 5.557217e-03 7.415012e-01 1.173533e+00 9.923125e-01 5.269732e-02 5.927049e-02 1.725207e-01 1.073680e+00 1.206911e+00 1.232937e+00 1.274200e+00 1.058714e+00 4.204611e-01 -1.238742e-01 7.306448e-01 1.022952e+00 1.015916e+00 4.145750e-02 3.120810e-01 -9.373133e-02 1.097555e+00 -2.230961e-02 1.092130e+00
9.839612e-01 1.171314e+00 3.084826e-02 1.044787e+00 8.184154e-01 9.393094e-01 -1.638616e-01 -2.209482e-01 1.414983e-01 9.153464e-01 9.298346e-01 1.032654e+00 1.046847e+00 1.001507e+00 -7.306012e-02 1.996877e-01 1.305638e+00 8.958531e-01 1.038223e+00 2.138112e-01 1.777433e-01 6.817969e-02 1.088540e+00 -9.494274e-02 8.985869e-01
